DateTime,Load Demand (kWh),PV Production (kWh),Energy Exported to Grid (kWh),Energy Imported from Grid (kWh),Hydrogen Production (kg),Fuel Cell Output (kWh),Ambient Temperature (°C),Electrolyser Power (kW),Electrolyser Efficiency (%),PV Efficiency (%),Fuel Cell Electrical Efficiency (%),Converter Efficiency (%),Solar Irradiance (W/m^2),Hydrogen Supply to Fuel Cell (kg),Hydrogen Consumption Rate (kg/kWh),Hydrogen Discharge to Storage (kg),Hydrogen Flow from Tank to FC (kg),Building Load Demand (kWh),E_PV2EZ (kWh),E_NT2FC (kWh),LCOH ($/kg),LCOS ($/kWh),Electrolyzer Losses (kWh),Converter Losses (kWh),Storage Losses (kg),Balance of Plant (BoP) (kWh),Month
2023-03-15 13:00,17289.17,719.33,72.42,156.92,21.99,32.53,42.31,577.7,60.49,14.05,43.7,94.83,916.8,2.28,0.07,19.71,2.28,8644.58,479.287,32.53,3.0674,0.2766,64.6757,1504.5648,0.948,790.703,March
2023-03-15 14:00,17695.27,92.14,54.1,191.38,21.39,20.29,37.66,1306.22,61.46,13.68,40.29,95.94,230.74,1.42,0.07,19.97,1.42,8847.64,70.331,20.29,3.62,0.1535,7.8199,1253.4018,0.7619,507.4119,March
2023-03-15 15:00,17319.85,510.3,42.59,173.96,44.34,39.39,40.2,1307.16,61.62,13.67,41.15,94.02,482.06,2.76,0.07,41.58,2.76,8659.92,314.8219,39.39,3.9198,0.1066,20.6779,1057.9881,1.5934,773.2998,March
2023-03-15 16:00,18523.21,1228.51,44.16,42.99,35.28,37.28,28.79,796.38,61.92,14.58,40.34,94.36,982.4,2.61,0.07,32.67,2.61,9261.6,786.567,37.28,4.144,0.2105,96.7356,1649.5987,1.4142,500.6753,March
2023-03-15 17:00,15797.23,543.12,81.94,197.62,26.32,36.39,26.0,1240.61,60.23,14.48,42.41,95.87,530.06,2.55,0.07,23.77,2.55,7898.62,427.1536,36.39,3.3368,0.2628,44.7944,899.5467,0.8431,544.4488,March
2023-03-15 18:00,18261.88,455.56,94.23,130.12,30.96,36.71,41.72,1311.89,64.46,13.19,40.4,95.5,584.49,2.57,0.07,28.39,2.57,9130.94,346.3837,36.71,2.8567,0.1449,37.5411,1774.5207,1.1324,707.5594,March
2023-03-15 19:00,17119.32,9.18,91.41,56.86,29.9,22.77,20.22,106.58,60.45,13.82,43.31,94.03,3.73,1.59,0.07,28.31,1.59,8559.66,6.1077,22.77,3.3525,0.1986,0.5476,1442.4239,1.409,787.865,March
2023-03-15 20:00,17503.76,3.21,38.82,173.96,29.96,24.28,18.24,208.58,60.66,13.8,42.58,95.19,2.12,1.7,0.07,28.26,1.7,8751.88,2.0414,24.28,2.8556,0.1244,0.173,930.9583,1.1978,565.277,March
2023-03-15 21:00,16632.09,8.17,19.49,129.79,29.43,33.98,15.06,109.56,60.1,14.09,44.14,95.56,2.99,2.38,0.07,27.05,2.38,8316.04,5.6254,33.98,3.3579,0.1074,0.4109,914.7554,0.6094,431.4944,March
2023-03-15 22:00,15774.85,0.89,77.23,181.11,49.34,34.57,19.57,108.23,62.98,14.04,42.89,94.01,5.45,2.42,0.07,46.92,2.42,7887.42,0.5992,34.57,4.2933,0.2143,0.0725,1323.8193,1.4898,483.2126,March
2023-03-15 23:00,16916.57,9.22,62.5,135.73,35.26,14.55,18.17,107.14,62.34,14.07,40.93,94.21,7.56,1.02,0.07,34.24,1.02,8458.28,5.9815,14.55,2.794,0.2611,0.3316,1063.6107,1.273,462.2516,March
2023-03-16 0:00,17048.47,5.0,95.02,77.17,43.59,34.57,24.28,172.23,62.5,13.91,44.06,94.27,1.42,2.42,0.07,41.17,2.42,8524.24,3.6827,34.57,4.0778,0.14,0.2167,1545.1636,1.352,698.5266,March
2023-03-16 1:00,16441.96,5.7,12.31,145.5,35.79,27.28,16.06,295.84,60.5,14.13,41.55,95.13,2.09,1.91,0.07,33.88,1.91,8220.98,4.0911,27.28,2.6703,0.2049,0.3911,880.0602,1.4965,519.6899,March
2023-03-16 2:00,17551.8,6.01,22.68,34.63,27.1,36.57,21.71,115.39,64.93,14.55,43.04,94.75,0.56,2.56,0.07,24.54,2.56,8775.9,3.8014,36.57,3.8661,0.21,0.4436,1407.132,0.6098,757.3236,March
2023-03-16 3:00,15454.99,0.26,92.98,171.74,43.93,23.11,20.83,111.22,64.39,13.47,43.32,95.73,9.17,1.62,0.07,42.31,1.62,7727.5,0.1938,23.11,3.5781,0.2058,0.0222,1045.698,2.1933,640.13,March
2023-03-16 4:00,15847.25,3.43,49.34,92.47,23.78,15.82,19.5,130.56,62.97,14.5,44.31,94.07,6.45,1.11,0.07,22.67,1.11,7923.62,2.3004,15.82,4.3236,0.1345,0.2038,1261.2403,0.6687,647.5823,March
2023-03-16 5:00,16605.95,6.19,13.11,17.43,36.45,34.5,18.8,253.18,60.11,14.56,44.21,95.5,2.13,2.42,0.07,34.03,2.42,8302.98,4.4897,34.5,3.7878,0.2455,0.588,1221.4005,0.7864,458.3336,March
2023-03-16 6:00,17983.17,5.01,80.18,137.96,25.11,38.0,17.31,137.8,63.13,14.57,40.38,94.96,6.17,2.66,0.07,22.45,2.66,8991.58,3.9796,38.0,2.5442,0.1476,0.2797,1376.8812,1.2486,695.0367,March
2023-03-16 7:00,17929.77,1361.22,51.33,29.3,31.58,35.18,43.36,752.38,60.19,13.76,43.03,94.5,290.68,2.46,0.07,29.12,2.46,8964.88,863.8376,35.18,4.4963,0.1105,92.4183,1032.512,1.5618,637.4458,March
2023-03-16 8:00,16418.26,164.34,41.1,164.83,38.07,22.57,28.41,952.93,63.02,13.65,44.49,94.33,906.42,1.58,0.07,36.49,1.58,8209.13,125.1468,22.57,2.8267,0.1005,18.0265,1610.9233,1.3525,587.9357,March
2023-03-16 9:00,16226.2,833.9,49.02,162.88,42.94,17.64,34.89,635.05,61.82,14.36,42.26,94.86,538.69,1.23,0.07,41.71,1.23,8113.1,535.8001,17.64,4.35,0.1715,75.1887,1262.9946,1.9654,516.0321,March
2023-03-16 10:00,16648.98,803.87,98.22,51.99,43.53,34.9,31.8,1139.86,63.23,14.23,41.83,94.57,727.28,2.44,0.07,41.09,2.44,8324.49,549.7901,34.9,2.7275,0.1771,71.5726,1474.1113,1.7494,614.3177,March
2023-03-16 11:00,17026.0,43.84,47.24,111.69,40.27,38.8,40.66,1415.75,62.75,13.93,40.56,95.72,220.8,2.72,0.07,37.55,2.72,8513.0,33.7323,38.8,4.075,0.2386,3.7389,1449.6049,1.3577,803.4671,March
2023-03-16 12:00,17196.83,547.67,87.23,118.57,29.69,29.16,23.54,618.25,62.68,14.14,40.49,94.94,630.26,2.04,0.07,27.65,2.04,8598.42,346.8797,29.16,3.6981,0.1688,37.4804,1666.6324,0.9708,588.7897,March
2023-03-16 13:00,16996.87,1378.5,76.12,179.64,28.46,23.87,38.17,644.93,64.25,13.41,40.74,94.23,954.89,1.67,0.07,26.79,1.67,8498.44,880.8496,23.87,3.3764,0.1358,108.9791,1387.8542,1.3735,488.8521,March
2023-03-16 14:00,19320.01,220.65,26.98,184.73,34.4,22.94,44.04,1265.27,63.74,13.28,40.3,94.43,690.54,1.61,0.07,32.79,1.61,9660.0,176.3394,22.94,4.2471,0.1804,22.4869,1733.3062,1.5652,694.2682,March
2023-03-16 15:00,19045.42,649.92,76.25,37.88,40.13,21.65,29.94,1056.72,60.57,13.85,40.42,95.69,830.88,1.52,0.07,38.61,1.52,9522.71,498.6641,21.65,4.1029,0.2116,74.7227,1123.7792,1.4362,666.3691,March
2023-03-16 16:00,15954.64,307.65,69.82,84.14,21.12,33.51,38.17,696.03,62.92,13.86,40.43,94.99,379.14,2.35,0.07,18.77,2.35,7977.32,223.2527,33.51,3.3286,0.2742,11.8637,1403.0845,0.841,397.0267,March
2023-03-16 17:00,16691.55,143.69,28.12,50.54,24.56,36.0,25.29,1176.88,61.26,14.49,44.96,94.81,735.03,2.52,0.07,22.04,2.52,8345.78,99.4494,36.0,3.0382,0.124,10.5054,906.3491,1.2186,674.1867,March
2023-03-16 18:00,19166.22,142.97,58.51,152.91,32.64,14.69,20.49,775.06,64.92,13.03,42.22,94.47,440.44,1.03,0.07,31.61,1.03,9583.11,100.7605,14.69,3.4825,0.2934,9.9781,1493.3613,0.8243,793.4301,March
2023-03-16 19:00,17536.61,1.85,82.0,67.48,23.68,38.24,19.9,281.5,60.08,14.79,41.52,94.35,9.24,2.68,0.07,21.0,2.68,8768.3,1.1713,38.24,2.5159,0.287,0.1,1326.2794,0.8451,379.9945,March
2023-03-16 20:00,19906.59,3.34,30.94,95.61,23.17,20.14,21.98,193.88,64.91,14.5,43.77,94.89,4.88,1.41,0.07,21.76,1.41,9953.3,2.3751,20.14,2.9584,0.116,0.2674,1328.1821,0.983,516.8413,March
2023-03-16 21:00,15263.48,0.68,40.25,29.39,32.76,20.36,24.62,222.51,63.29,13.35,41.02,94.92,9.94,1.43,0.07,31.33,1.43,7631.74,0.4116,20.36,3.9026,0.2425,0.0379,1243.5941,1.071,528.1311,March
2023-03-16 22:00,15046.2,9.82,56.88,113.89,48.45,15.41,21.38,265.09,63.26,13.73,42.46,94.26,8.35,1.08,0.07,47.37,1.08,7523.1,6.5866,15.41,3.0956,0.1948,0.5892,1169.9453,1.8825,541.7396,March
2023-03-16 23:00,16675.92,7.85,30.93,81.24,35.66,20.96,16.64,255.98,64.84,14.07,41.01,95.86,9.08,1.47,0.07,34.19,1.47,8337.96,5.8955,20.96,4.4986,0.1426,0.4488,1328.6461,1.7226,666.3601,March
2023-03-17 0:00,19196.46,3.64,79.67,101.24,31.93,24.31,16.85,295.46,62.67,13.37,43.05,95.82,8.63,1.7,0.07,30.23,1.7,9598.23,2.2989,24.31,4.002,0.2359,0.2802,1376.5192,1.0963,838.5719,March
2023-03-17 1:00,19979.09,5.02,44.43,42.61,33.24,20.27,20.37,137.46,61.06,14.47,44.39,94.9,3.29,1.42,0.07,31.82,1.42,9989.54,3.2137,20.27,4.2087,0.1417,0.349,1726.4292,1.199,515.8279,March
2023-03-17 2:00,19786.7,5.93,44.38,165.23,48.07,10.33,19.56,117.45,61.54,13.79,42.74,95.27,0.31,0.72,0.07,47.35,0.72,9893.35,4.5654,10.33,2.7509,0.2663,0.6769,1389.9316,1.0754,631.2734,March
2023-03-17 3:00,19503.92,7.89,65.44,163.45,47.88,15.95,20.79,179.59,61.75,13.5,40.75,95.72,3.18,1.12,0.07,46.76,1.12,9751.96,5.7347,15.95,3.0282,0.2621,0.3806,1615.408,2.0189,682.7939,March
2023-03-17 4:00,18134.19,6.81,67.98,54.59,38.06,17.54,22.63,232.63,60.78,14.01,43.11,95.12,8.68,1.23,0.07,36.83,1.23,9067.09,4.5936,17.54,3.0952,0.1595,0.6019,1442.8393,1.4558,814.8024,March
2023-03-17 5:00,15043.02,0.67,91.57,115.47,46.58,10.22,18.24,133.86,61.25,14.04,44.76,94.92,8.8,0.72,0.07,45.86,0.72,7521.51,0.4415,10.22,3.3819,0.1932,0.0595,756.7292,1.7876,574.7819,March
2023-03-17 6:00,18076.34,7.87,78.28,113.83,36.62,14.58,15.61,126.67,60.6,13.78,42.79,95.06,8.52,1.02,0.07,35.6,1.02,9038.17,4.8143,14.58,3.6781,0.163,0.5283,914.2694,1.4914,707.2776,March
2023-03-17 7:00,15390.89,1191.44,21.18,28.26,26.78,18.2,26.22,764.88,63.99,13.94,43.92,95.48,894.78,1.27,0.07,25.51,1.27,7695.44,824.1438,18.2,4.4707,0.1742,59.8876,1227.9583,0.7804,598.554,March
2023-03-17 8:00,16089.61,835.94,61.39,13.4,40.01,38.46,36.56,679.56,63.3,13.76,44.61,94.38,241.28,2.69,0.07,37.32,2.69,8044.8,589.7183,38.46,2.941,0.2105,79.0227,1442.5271,1.2326,614.0339,March
2023-03-17 9:00,17929.07,699.89,12.83,92.73,20.54,13.45,30.63,1276.2,63.81,14.87,44.09,95.62,980.27,0.94,0.07,19.6,0.94,8964.54,421.5581,13.45,3.5546,0.1694,28.9989,1780.6862,0.6702,617.0892,March
2023-03-17 10:00,17936.63,1456.08,92.74,185.3,42.18,33.91,20.38,914.48,64.29,14.39,42.44,95.26,254.08,2.37,0.07,39.81,2.37,8968.32,981.1054,33.91,2.9919,0.1435,125.958,955.9843,1.3807,418.4802,March
2023-03-17 11:00,18018.44,730.72,82.5,116.39,30.44,20.92,42.09,666.1,62.17,13.18,41.49,95.05,403.65,1.46,0.07,28.98,1.46,9009.22,537.1499,20.92,3.5793,0.2183,57.3391,1627.0388,1.2668,733.6214,March
2023-03-17 12:00,17162.93,181.28,23.41,47.91,21.28,14.76,28.25,779.65,61.42,14.54,42.48,94.41,215.26,1.03,0.07,20.25,1.03,8581.46,139.5594,14.76,2.9369,0.2039,8.3303,1514.3837,0.5664,845.5865,March
2023-03-17 13:00,19459.64,261.6,10.15,24.94,24.06,18.61,27.1,1328.52,64.49,13.81,44.18,94.53,515.64,1.3,0.07,22.76,1.3,9729.82,172.5965,18.61,2.6451,0.2436,15.7552,1707.726,0.9037,506.916,March
2023-03-17 14:00,17772.34,946.3,94.51,47.08,34.8,21.73,29.65,827.6,60.66,14.68,40.9,94.8,978.4,1.52,0.07,33.28,1.52,8886.17,639.5258,21.73,3.4667,0.1883,48.2557,1644.9281,1.183,790.4405,March
2023-03-17 15:00,18649.84,503.72,85.84,114.54,45.07,38.15,42.16,1244.15,62.33,14.21,44.34,95.04,747.91,2.67,0.07,42.4,2.67,9324.92,317.1182,38.15,3.4734,0.1982,23.9873,1141.8412,1.7504,492.59,March
2023-03-17 16:00,17713.21,1246.47,74.01,63.32,48.64,36.99,20.07,869.74,63.15,14.93,42.29,95.79,216.19,2.59,0.07,46.05,2.59,8856.6,752.3369,36.99,3.2706,0.185,60.6491,1340.5059,1.5908,418.1254,March
2023-03-17 17:00,15827.75,17.46,83.4,190.1,23.09,14.99,41.82,1438.19,64.1,13.85,42.33,94.93,831.86,1.05,0.07,22.04,1.05,7913.88,13.1762,14.99,2.866,0.1381,1.0146,1452.26,0.9661,455.9107,March
2023-03-17 18:00,16815.89,1012.18,14.64,34.55,39.09,25.88,36.88,1104.22,64.02,14.35,43.09,94.27,522.48,1.81,0.07,37.28,1.81,8407.94,770.4245,25.88,3.1529,0.1759,86.4342,1158.5365,0.7867,573.2962,March
2023-03-17 19:00,19336.42,4.09,70.72,163.47,46.36,26.38,15.26,205.0,63.23,13.88,40.72,95.55,9.56,1.85,0.07,44.51,1.85,9668.21,2.8032,26.38,4.4023,0.2752,0.1615,1722.4241,1.18,427.2014,March
2023-03-17 20:00,15764.13,9.61,14.57,199.17,28.9,27.65,18.34,211.59,61.76,14.27,44.48,95.08,2.77,1.94,0.07,26.96,1.94,7882.06,7.6066,27.65,2.7204,0.2874,0.7033,973.6592,0.7832,497.4843,March
2023-03-17 21:00,16998.05,0.68,78.72,104.19,38.69,26.76,24.72,282.46,64.25,14.25,40.93,95.2,6.86,1.87,0.07,36.82,1.87,8499.02,0.5271,26.76,3.5556,0.1678,0.0297,1013.3147,1.7199,369.3324,March
2023-03-17 22:00,18896.21,4.34,83.6,126.48,33.09,16.77,20.49,195.11,60.49,14.03,44.88,95.73,2.54,1.17,0.07,31.92,1.17,9448.1,2.6553,16.77,4.1191,0.2685,0.2519,1203.7628,1.1905,690.3056,March
2023-03-17 23:00,15688.42,1.91,31.8,162.42,43.13,25.6,15.84,279.13,60.87,14.5,40.34,95.41,9.29,1.79,0.07,41.34,1.79,7844.21,1.4274,25.6,3.8407,0.1123,0.1032,1428.0058,0.9341,618.6695,March
2023-03-18 0:00,15544.72,0.24,74.46,180.68,40.54,37.06,16.57,197.26,62.08,13.24,40.26,95.63,5.2,2.59,0.07,37.95,2.59,7772.36,0.1774,37.06,3.9766,0.104,0.0227,1261.4733,1.2093,385.7266,March
2023-03-18 1:00,19464.66,4.18,88.9,109.64,39.7,38.82,19.2,163.86,63.15,14.51,41.85,95.05,1.81,2.72,0.07,36.98,2.72,9732.33,3.2996,38.82,3.8058,0.1002,0.1972,1318.9572,1.0063,658.5655,March
2023-03-18 2:00,15306.79,2.85,55.52,51.68,43.19,11.87,23.55,172.38,64.57,13.3,40.45,94.41,0.22,0.83,0.07,42.36,0.83,7653.4,2.2505,11.87,3.5127,0.2288,0.272,1266.0775,1.6844,511.6999,March
2023-03-18 3:00,18578.65,4.14,59.17,71.36,49.24,32.22,18.72,227.16,63.1,13.36,41.3,94.1,3.98,2.26,0.07,46.98,2.26,9289.33,2.5461,32.22,3.0634,0.2828,0.2278,1849.871,1.8508,598.3907,March
2023-03-18 4:00,15807.48,6.29,66.71,199.27,22.37,15.62,24.84,177.61,63.2,14.01,43.57,94.39,2.59,1.09,0.07,21.28,1.09,7903.74,4.312,15.62,2.9783,0.1583,0.5173,877.4686,0.6833,444.6449,March
2023-03-18 5:00,18853.31,1.17,60.85,157.54,34.86,16.64,20.57,147.26,63.61,13.22,41.47,94.45,4.12,1.16,0.07,33.7,1.16,9426.66,0.7244,16.64,4.0891,0.2202,0.1011,1884.4771,1.4325,909.208,March
2023-03-18 6:00,15136.18,9.31,13.7,151.73,38.84,19.66,19.01,272.21,62.39,14.86,41.88,94.93,5.76,1.38,0.07,37.46,1.38,7568.09,5.9637,19.66,3.7011,0.1152,0.7745,1429.4643,1.5055,438.2968,March
2023-03-18 7:00,17812.59,1465.63,39.72,128.55,31.42,13.68,35.54,571.95,64.33,14.16,41.82,94.09,795.26,0.96,0.07,30.46,0.96,8906.3,1103.6592,13.68,3.5393,0.208,70.9537,1656.6929,0.8928,614.4767,March
2023-03-18 8:00,18249.02,430.26,30.63,127.88,47.89,37.73,41.68,588.31,64.14,14.13,42.88,95.59,953.43,2.64,0.07,45.25,2.64,9124.51,320.2261,37.73,2.5769,0.2035,40.7689,1529.4194,1.4916,632.9055,March
2023-03-18 9:00,19582.37,47.0,36.96,23.31,25.77,39.87,21.92,838.59,61.67,13.68,43.0,94.88,649.05,2.79,0.07,22.98,2.79,9791.18,36.6061,39.87,3.2075,0.1457,4.4195,1782.7861,0.8863,537.1895,March
2023-03-18 10:00,17091.24,114.28,57.89,84.91,33.04,19.33,33.75,1177.4,62.69,14.94,41.6,95.21,609.22,1.35,0.07,31.69,1.35,8545.62,86.7419,19.33,2.568,0.1466,10.0214,1240.6474,1.459,490.8165,March
2023-03-18 11:00,18803.08,9.94,84.49,72.7,24.19,33.09,38.82,985.01,60.06,14.1,44.04,95.69,508.24,2.32,0.07,21.87,2.32,9401.54,7.6376,33.09,3.4439,0.252,0.5914,1241.9498,1.1466,910.6831,March
2023-03-18 12:00,19599.81,774.48,94.93,46.12,36.59,37.23,27.93,1462.78,64.85,14.8,43.46,95.26,447.94,2.61,0.07,33.98,2.61,9799.91,575.2212,37.23,4.4664,0.2637,72.6534,1022.5695,1.02,946.9899,March
2023-03-18 13:00,17666.88,207.69,53.48,90.62,28.51,20.2,21.23,1148.51,62.89,13.03,43.34,94.62,406.44,1.41,0.07,27.1,1.41,8833.44,128.4472,20.2,2.5922,0.1379,14.8387,953.3056,0.7036,724.5888,March
2023-03-18 14:00,19554.12,544.18,91.88,120.36,22.08,36.68,34.11,525.68,63.45,14.38,40.5,95.37,381.08,2.57,0.07,19.51,2.57,9777.06,358.5946,36.68,2.693,0.1979,42.1648,1083.5966,0.6908,422.738,March
2023-03-18 15:00,15795.35,42.47,34.15,24.72,29.39,28.27,39.79,844.84,60.74,14.56,44.21,94.56,904.46,1.98,0.07,27.41,1.98,7897.68,26.2759,28.27,3.2748,0.1604,2.3415,1447.4216,1.302,742.1675,March
2023-03-18 16:00,17495.92,902.73,91.14,169.96,37.48,12.35,42.45,579.72,62.67,14.06,40.06,94.0,938.57,0.86,0.07,36.62,0.86,8747.96,719.893,12.35,3.7092,0.1156,66.9141,1079.6858,1.2742,448.4847,March
2023-03-18 17:00,17623.94,766.21,95.8,142.06,30.65,34.34,40.58,1246.42,64.72,14.18,42.13,95.14,743.16,2.4,0.07,28.25,2.4,8811.97,514.7876,34.34,2.6682,0.2407,50.702,1618.6088,1.1593,508.7993,March
2023-03-18 18:00,16171.02,1329.64,73.27,193.75,27.61,34.08,33.11,1306.79,60.39,14.98,42.17,94.03,432.42,2.39,0.07,25.22,2.39,8085.51,993.1894,34.08,3.6087,0.1769,117.4868,930.9735,0.8011,401.1978,March
2023-03-18 19:00,18156.16,0.38,46.33,56.14,22.75,16.72,22.42,158.61,61.76,14.76,42.07,94.09,4.21,1.17,0.07,21.58,1.17,9078.08,0.2312,16.72,2.6646,0.1183,0.026,1380.3362,0.5927,882.5125,March
2023-03-18 20:00,15161.8,8.96,98.85,21.58,36.67,29.91,24.49,257.89,60.98,14.95,44.9,94.91,3.79,2.09,0.07,34.58,2.09,7580.9,5.9949,29.91,2.6401,0.1009,0.496,1192.022,1.7163,367.4704,March
2023-03-18 21:00,18191.16,9.69,59.82,35.04,27.83,18.75,17.31,192.08,61.5,13.58,44.07,94.86,4.9,1.31,0.07,26.52,1.31,9095.58,7.2833,18.75,3.6979,0.2933,0.6421,992.0087,1.2414,480.8444,March
2023-03-18 22:00,16480.83,2.35,28.43,96.47,36.08,31.02,19.66,244.88,63.95,13.85,43.92,94.48,3.43,2.17,0.07,33.91,2.17,8240.42,1.5815,31.02,4.3889,0.1479,0.1748,953.8604,1.3992,613.2111,March
2023-03-18 23:00,19403.05,1.88,22.82,143.89,23.02,39.07,19.18,270.4,60.76,14.44,42.9,94.8,5.92,2.73,0.07,20.29,2.73,9701.52,1.2847,39.07,3.2702,0.186,0.1044,1252.9751,0.6513,590.5202,March
2023-03-19 0:00,19571.13,4.56,83.61,127.66,21.88,34.53,18.23,254.44,62.7,13.79,40.47,95.34,6.72,2.42,0.07,19.46,2.42,9785.56,3.1768,34.53,4.1938,0.2961,0.1684,1687.1738,0.4686,784.2121,March
2023-03-19 1:00,19711.14,1.46,12.98,184.35,34.4,16.42,21.02,200.78,61.88,13.4,41.31,95.99,0.33,1.15,0.07,33.25,1.15,9855.57,0.9643,16.42,3.6797,0.1562,0.1089,1718.2599,0.7358,560.8884,March
2023-03-19 2:00,19571.68,7.84,16.22,193.74,23.17,32.3,18.97,116.86,62.84,14.78,41.73,94.83,0.33,2.26,0.07,20.91,2.26,9785.84,6.1751,32.3,3.1297,0.1328,0.6666,1611.7715,0.4784,753.7212,March
2023-03-19 3:00,15650.76,9.28,34.16,193.33,36.37,26.78,15.09,206.69,62.76,14.95,42.36,94.84,8.96,1.87,0.07,34.5,1.87,7825.38,6.7021,26.78,4.4503,0.1306,0.9765,1039.1394,1.5434,599.3829,March
2023-03-19 4:00,17338.54,4.47,43.53,14.91,47.57,13.53,20.36,140.19,63.71,13.08,43.88,94.36,2.62,0.95,0.07,46.62,0.95,8669.27,2.9403,13.53,2.5772,0.1162,0.3769,1373.495,1.483,418.7667,March
2023-03-19 5:00,16093.63,0.14,56.81,51.64,29.88,12.28,16.73,204.6,64.02,13.69,43.65,95.8,7.93,0.86,0.07,29.02,0.86,8046.82,0.1089,12.28,4.2943,0.2878,0.0066,1254.1695,0.975,656.4825,March
2023-03-19 6:00,17887.84,5.19,83.67,127.91,24.13,21.77,15.37,227.6,61.94,13.55,44.53,95.7,5.37,1.52,0.07,22.61,1.52,8943.92,3.3003,21.77,3.2658,0.1386,0.2121,1371.5837,0.6592,852.3816,March
2023-03-19 7:00,17953.4,179.7,71.16,141.59,46.06,38.31,35.95,799.75,64.53,14.81,41.39,94.88,698.11,2.68,0.07,43.38,2.68,8976.7,108.1534,38.31,2.9903,0.2951,8.7276,1083.7053,1.1336,501.594,March
2023-03-19 8:00,17991.72,1431.03,34.36,83.9,21.18,27.88,39.91,1123.79,63.44,13.98,43.83,95.62,405.07,1.95,0.07,19.23,1.95,8995.86,990.0627,27.88,4.4727,0.167,59.5272,1620.8108,1.0262,888.5857,March
2023-03-19 9:00,15693.66,1287.29,94.36,119.58,20.28,17.25,24.18,766.97,61.91,14.11,42.65,94.13,706.7,1.21,0.07,19.07,1.21,7846.83,840.4183,17.25,2.556,0.2805,83.1858,1037.1363,0.4385,539.2556,March
2023-03-19 10:00,18874.16,12.78,49.62,72.83,22.43,13.8,30.5,857.61,60.18,14.7,41.87,95.29,564.94,0.97,0.07,21.46,0.97,9437.08,8.2465,13.8,3.5941,0.1252,0.624,1212.7786,0.8641,700.2164,March
2023-03-19 11:00,19688.15,1009.52,37.89,108.41,39.22,34.23,21.05,1396.14,63.98,13.19,43.99,94.38,232.68,2.4,0.07,36.82,2.4,9844.08,658.9313,34.23,3.5435,0.1486,38.6831,1474.7647,1.4432,807.3858,March
2023-03-19 12:00,17255.18,833.07,19.58,188.45,38.41,36.65,27.03,1203.84,63.86,13.76,40.2,94.85,742.87,2.57,0.07,35.84,2.57,8627.59,527.7047,36.65,3.1665,0.2961,54.0268,1289.231,1.4281,485.2064,March
2023-03-19 13:00,19247.87,711.01,35.9,73.47,31.76,29.61,36.73,1191.56,63.14,14.51,41.49,95.31,589.79,2.07,0.07,29.69,2.07,9623.94,565.5248,29.61,3.4066,0.1861,30.936,1356.5838,1.0208,769.0537,March
2023-03-19 14:00,19487.44,1074.14,64.31,169.16,34.8,35.01,41.88,1157.84,60.71,13.13,42.17,94.39,779.67,2.45,0.07,32.35,2.45,9743.72,707.2144,35.01,4.1632,0.1753,43.8907,1220.4802,0.7787,612.425,March
2023-03-19 15:00,17383.06,348.6,99.16,68.61,25.95,22.78,24.29,1332.16,60.49,13.42,42.01,94.77,584.52,1.59,0.07,24.36,1.59,8691.53,228.6892,22.78,3.793,0.2991,16.5205,1157.7578,1.1989,428.3695,March
2023-03-19 16:00,18775.92,1144.07,82.31,31.41,33.29,10.33,32.88,786.8,62.64,14.45,43.3,95.58,661.84,0.72,0.07,32.57,0.72,9387.96,784.5905,10.33,4.4636,0.1055,79.4935,1562.8666,1.4499,567.7032,March
2023-03-19 17:00,19145.64,953.1,95.65,165.65,31.56,30.21,35.86,1350.53,61.6,13.16,41.47,95.98,835.43,2.11,0.07,29.45,2.11,9572.82,742.5182,30.21,3.0895,0.2718,49.5245,1874.1967,1.2085,668.0025,March
2023-03-19 18:00,18976.75,1146.66,18.85,110.35,24.73,28.58,35.99,1039.23,63.63,14.87,41.3,94.32,649.84,2.0,0.07,22.73,2.0,9488.38,707.3923,28.58,2.6091,0.2476,77.0811,1074.0255,1.0732,940.3288,March
2023-03-19 19:00,18550.86,6.36,70.69,12.0,28.89,39.68,16.67,161.12,61.66,13.47,41.02,94.82,8.81,2.78,0.07,26.11,2.78,9275.43,5.0396,39.68,3.6903,0.2652,0.2723,1442.9329,1.0852,528.4994,March
2023-03-19 20:00,16365.56,9.59,10.55,61.61,27.36,25.98,15.84,277.04,61.19,14.34,40.59,95.82,1.22,1.82,0.07,25.54,1.82,8182.78,6.1978,25.98,2.9633,0.2965,0.6315,986.2437,0.7341,379.5034,March
2023-03-19 21:00,16853.0,7.54,34.46,185.24,28.7,33.8,21.24,169.93,62.85,14.38,44.66,95.42,6.77,2.37,0.07,26.33,2.37,8426.5,6.0223,33.8,4.4246,0.1546,0.8702,1108.4873,0.7225,586.1349,March
2023-03-19 22:00,15580.92,6.41,67.63,106.83,45.89,39.07,18.82,133.73,60.61,14.36,44.85,94.81,9.27,2.73,0.07,43.16,2.73,7790.46,4.7409,39.07,4.3079,0.2117,0.3029,783.7195,1.1694,390.9878,March
2023-03-19 23:00,18928.11,8.15,50.0,195.99,20.26,20.0,20.38,225.32,64.95,13.19,42.69,94.88,0.32,1.4,0.07,18.86,1.4,9464.06,6.1446,20.0,4.3346,0.2881,0.3371,1704.9256,0.6883,835.7724,March
